source,target,sign
Metab__HMDB0014757_c,LCK,-1
Metab__HMDB0014578_c,CHRM2,-1
Metab__HMDB0001388_c,APOA2,1
Metab__1690_c,HIF1A,-1
Metab__3009355_c,CCR5,-1
Metab__3973_c,CASP8,1
Metab__HMDB0015604_c,CYP3A4,-1
Metab__76_c,GABRA1,-1
Metab__HMDB0062513_c,AR,-1
Metab__77990_c,ACHE,-1
Metab__6626_c,ESR2,1
Metab__6433091_c,OPRM1,1
Metab__202225_c,CYP3A5,-1
Metab__71120_c,GRIN2C,1
Metab__5288600_c,CASP3,1
Metab__3209_c,PPARG,1
Metab__64689_c,IL6,1
Metab__698_c,ESR1,1
Metab__1206_c,MAOB,-1
Metab__21804_c,BCHE,-1
Metab__439196_c,"NAT1",1
Metab__4553_c,CASP3,1
Metab__4468933_c,F2,-1
Metab__108007_c,MAPK1,1
Metab__6026_c,MAPK3,1
Metab__3086686_c,RPS6KB1,-1
Metab__HMDB0014991_c,MGMT,-1
Metab__HMDB0001043_c,ANKRD1,1
Metab__99904_c,CYP3A4,1
Metab__99904_c,CYP3A4,-1
Metab__HMDB0000216_c,TAC1,1
Metab__81323_c,CYP2C9,-1
Metab__5376_c,CASP9,1
Metab__HMDB0003153_c,CASP8,1
Metab__HMDB0015091_c,OPRM1,1
Metab__HMDB0038445_c,TXNRD1,-1
Metab__1548886_c,PTGS1,-1
Metab__26177_c,NR1I2,1
Metab__HMDB0014553_c,DRD3,-1
Metab__739_c,IL1B,-1
Metab__HMDB0014390_c,CHRM1,-1
Metab__119041_c,CASP3,1
Metab__HMDB0014537_c,CACNA1C,-1
Metab__445456_c,RARG,-1
Metab__HMDB0014912_c,CA9,-1
Metab__596_c,RELA,-1
Metab__HMDB0014334_c,BIK,1
Metab__HMDB0015614_c,PDE4D,-1
Metab__5284370_c,CASP3,1
Metab__HMDB0014888_c,SCN5A,-1
Metab__4580_c,CYP3A4,1
Metab__11701820_c,BACE1,-1
Metab__2443_c,DRD2,1
Metab__HMDB0014656_c,CAT,-1
Metab__5885_c,AKR1B10,1
Metab__5562_c,SP1,1
Metab__HMDB0014687_c,PLA2G1B,-1
Metab__3640_c,IL1B,-1
Metab__HMDB0014564_c,ADRA1B,-1
Metab__688388_c,ADRB2,-1
Metab__HMDB0005020_c,ADRA1B,-1
Metab__5516_c,AR,-1
Metab__439153_c,DLAT,1
Metab__2522_c,VDR,-1
Metab__HMDB0029676_c,PKM,1
Metab__3032604_c,ACHE,-1
Metab__4412255_c,MAPK1,1
Metab__108007_c,CASP3,1
Metab__108007_c,CASP3,-1
Metab__HMDB0015608_c,ADRB2,1
Metab__2142_c,CAT,-1
Metab__65262_c,NR5A2,1
Metab__5289501_c,RXRA,1
Metab__762_c,TUBB4B,1
Metab__2505_c,DAPK1,1
Metab__HMDB0014943_c,HTR2B,-1
Metab__HMDB0015391_c,CDX2,1
Metab__HMDB0015269_c,CYP2C8,-1
Metab__2116_c,PPARG,1
Metab__158_c,TNFRSF1A,1
Metab__HMDB0014337_c,SLC6A3,-1
Metab__3660_c,CDK5,-1
Metab__HMDB0005785_c,SP1,-1
Metab__4451_c,CASP8,1
Metab__25476_c,AGTR1,1
Metab__11597571_c,SCN5A,-1
Metab__5352_c,NQO1,1
Metab__HMDB0015007_c,CA2,-1
Metab__2308_c,PLA2G4A,-1
Metab__3224_c,MAPK14,1
Metab__HMDB0014395_c,PRMT1,-1
Metab__6005_c,ADRA2A,1
Metab__443940_c,ADRA2C,1
Metab__71792_c,CHRM1,1
Metab__6197_c,DIO2,-1
Metab__3355_c,CASP3,1
Metab__2215_c,DRD5,1
Metab__HMDB0014656_c,GSTA1,1
Metab__191_c,ADRB2,-1
Metab__3404_c,CYP2C19,-1
Metab__6261_c,CASP9,1
Metab__148123_c,CDK2,1
Metab__41317_c,CASP9,1
Metab__5619_c,TNF,-1
Metab__23994_c,TPO,-1
Metab__3367_c,AKT1,1
Metab__3367_c,AKT1,-1
Metab__11228026_c,CHRM1,-1
Metab__24776433_c,OPRL1,-1
Metab__5287555_c,SRC,-1
Metab__36462_c,TOP2A,-1
Metab__HMDB0001999_c,ANKRD1,1
Metab__3449_c,ACHE,-1
Metab__71315513_c,SELE,-1
Metab__6439124_c,ACACB,-1
Metab__HMDB0004138_c,NFE2L2,1
Metab__HMDB0014887_c,CASP3,1
Metab__2770_c,MMP9,1
Metab__2826_c,CHRM1,-1
Metab__2302_c,AHR,1
Metab__HMDB0015300_c,BAD,1
Metab__2909_c,CASP7,1
Metab__3813_c,MYLK,-1
Metab__4248455_c,FASN,-1
Metab__4120_c,CHRM3,-1
Metab__21704_c,NR1I2,1
Metab__15981080_c,MERTK,-1
Metab__HMDB0001388_c,FDFT1,1
Metab__5056_c,IGF1,1
Metab__5056_c,IGF1,-1
Metab__4345065_c,GHSR,1
Metab__HMDB0015068_c,KCNH2,-1
Metab__3000_c,PLA2G1B,-1
Metab__5372_c,IL2RA,-1
Metab__6451142_c,AHR,-1
Metab__HMDB0062470_c,EGFR,1
Metab__HMDB0003747_c,PIK3CG,-1
Metab__HMDB0015555_c,DRD2,-1
Metab__13930_c,ESR1,1
Metab__441413_c,VDR,-1
Metab__2464_c,CYP3A4,-1
Metab__9848499_c,HTR1A,-1
Metab__HMDB0240214_c,HCK,-1
Metab__HMDB0000538_c,ABL1,-1
Metab__699_c,REN,1
Metab__HMDB0014889_c,HRH1,-1
Metab__493326_c,DRD2,-1
Metab__1424_c,PPARG,-1
Metab__HMDB0014372_c,CDK2,-1
Metab__4675_c,CHRM3,-1
Metab__11249041_c,GRM5,-1
Metab__3032_c,CYP3A4,-1
Metab__HMDB0001890_c,TP53,-1
Metab__HMDB0001830_c,TP53,-1
Metab__62302_c,ESR1,1
Metab__HMDB0014949_c,CASP3,1
Metab__3033766_c,CYP3A4,-1
Metab__HMDB0002961_c,KLK3,1
Metab__10163178_c,ERBB4,-1
Metab__24934_c,PTPN1,-1
Metab__HMDB0015352_c,OPRK1,1
Metab__951_c,ADRB3,1
Metab__232_c,AKT1,1
Metab__10198725_c,CASP3,1
Metab__5362449_c,OPRD1,1
Metab__5538_c,TGM2,1
Metab__HMDB0015230_c,CRP,-1
Metab__31100_c,HTR2C,1
Metab__26937_c,KCNH2,-1
Metab__442400_c,CASP9,1
Metab__HMDB0001926_c,ESR1,1
Metab__24847878_c,NR3C1,1
Metab__44148935_c,HCRTR1,-1
Metab__2891_c,ABCB1,1
Metab__4160_c,AR,1
Metab__6951074_c,CASP3,1
Metab__703_c,TXNRD1,-1
Metab__206_c,PLA2G1B,-1
Metab__3035842_c,HRH3,1
Metab__71415_c,PLA2G1B,-1
Metab__HMDB0001938_c,ACE,1
Metab__9887803_c,CXCR2,-1
Metab__148123_c,DPYD,-1
Metab__HMDB0001999_c,NRF1,1
Metab__5281767_c,TERT,-1
Metab__3003_c,PLAU,-1
Metab__347590_c,NOS1,-1
Metab__2350_c,HRH1,-1
Metab__168572_c,OPRD1,1
Metab__HMDB0015151_c,KCNH2,-1
Metab__5281090_c,OPRM1,1
Metab__450_c,ELK1,1
Metab__HMDB0001852_c,CRABP2,1
Metab__3910_c,F2,-1
Metab__HMDB0015346_c,AKR1C3,-1
Metab__3348_c,KCNH2,1
Metab__3230_c,HSD11B2,-1
Metab__3916_c,ADRA2C,-1
Metab__119569_c,DRD2,1
Metab__231_c,CYP3A4,-1
Metab__76_c,CYP3A4,1
Metab__3032_c,ASIC1,-1
Metab__304_c,SOAT1,1
Metab__3071_c,CDK2,-1
Metab__200_c,SLC15A1,-1
Metab__14986_c,PTGS2,-1
Metab__4423_c,OPRK1,1
Metab__HMDB0015316_c,NR3C1,-1
Metab__HMDB0001893_c,NFKB1,1
Metab__5267_c,CASP7,1
Metab__13195_c,CA2,-1
Metab__HMDB0033244_c,TPO,1
Metab__5056_c,CASP6,1
Metab__4920_c,MMP7,-1
Metab__2909_c,IGF1,1
Metab__2909_c,IGF1,-1
Metab__10330240_c,HRH3,-1
Metab__HMDB0003747_c,PGR,-1
Metab__HMDB0015353_c,IL1B,-1
Metab__911_c,SERPINC1,-1
Metab__2524_c,ABCB1,1
Metab__HMDB0015221_c,ACE,-1
Metab__HMDB0003747_c,CYP2C19,-1
Metab__HMDB0014526_c,KCNH2,-1
Metab__HMDB0000039_c,CASP3,1
Metab__681_c,TYR,-1
Metab__HMDB0015282_c,HRH1,-1
Metab__2240_c,DHODH,-1
Metab__25077406_c,JUNB,1
Metab__40841_c,OPRK1,-1
Metab__2770_c,HRAS,-1
Metab__HMDB0001388_c,NFYC,1
Metab__12540_c,HSD17B1,1
Metab__443614_c,NOS2,1
Metab__4387_c,NOS1,1
Metab__HMDB0000538_c,EIF3H,1
Metab__HMDB0015132_c,TP53,1
Metab__3461_c,TERT,-1
Metab__HMDB0014334_c,DKK1,-1
Metab__HMDB0036491_c,CASP3,1
Metab__4169_c,NR1I2,1
Metab__HMDB0002961_c,MAP2K1,1
Metab__2912_c,ESR1,1
Metab__1548886_c,PTGDR2,-1
Metab__2443_c,HTR1B,1
Metab__5321487_c,HSF1,1
Metab__4920_c,IGFBP2,1
Metab__266508_c,TP53,1
Metab__66408_c,ESR1,1
Metab__60184_c,REN,1
Metab__2215_c,DRD4,1
Metab__HMDB0014819_c,HIF1A,-1
Metab__HMDB0015002_c,IL2RA,-1
Metab__HMDB0015430_c,ACHE,-1
Metab__HMDB0035214_c,PARP1,1
Metab__HMDB0001934_c,LCK,1
Metab__2548_c,FOS,1
Metab__5691_c,NOS3,-1
Metab__206_c,SOD2,-1
Metab__5359405_c,CDK2,-1
Metab__12201_c,MGMT,-1
Metab__5077_c,HSF1,1
Metab__6129_c,ACHE,-1
Metab__HMDB0015496_c,TNF,-1
Metab__71717929_c,CASP8,1
Metab__2900_c,NFKBIA,-1
Metab__689043_c,MPO,-1
Metab__HMDB0015260_c,KLK3,-1
Metab__HMDB0003153_c,POR,1
Metab__36187_c,AHR,1
Metab__36462_c,TOP2A,1
Metab__HMDB0015187_c,CACNB2,-1
Metab__9898279_c,NFE2L2,1
Metab__8343_c,CYP3A4,1
Metab__54676069_c,CASP3,1
Metab__HMDB0003306_c,GSK3B,-1
Metab__3037308_c,DRD2,-1
Metab__77998_c,HSD11B1,-1
Metab__667468_c,ADRA2C,-1
Metab__HMDB0015178_c,GCG,1
Metab__10302451_c,ABL2,-1
Metab__156326_c,HRH2,-1
Metab__3733_c,CFL1,1
Metab__1287_c,AKT1,1
Metab__HMDB0014933_c,CHUK,-1
Metab__322_c,CYP1A1,-1
Metab__516731_c,NPY5R,-1
Metab__HMDB0014960_c,HSD11B2,-1
Metab__HMDB0062765_c,CASP3,1
Metab__439197_c,SELP,-1
Metab__HMDB0014393_c,HTR7,-1
Metab__HMDB0000151_c,SULT1E1,-1
Metab__1690_c,GATA1,1
Metab__5040_c,OPRK1,-1
Metab__HMDB0015282_c,SLC6A3,-1
Metab__HMDB0000151_c,ESR2,-1
Metab__4666_c,CASP7,1
Metab__HMDB0014965_c,TOP2A,-1
Metab__HMDB0014834_c,HTR1A,1
Metab__3224_c,NR1I2,1
Metab__HMDB0015069_c,ADRA2A,-1
Metab__HMDB0000151_c,CDK2,1
Metab__1972_c,HIF1A,-1
Metab__HMDB0014347_c,CHRNA7,1
Metab__10147_c,TERT,-1
Metab__32744_c,CASP8,1
Metab__HMDB0015159_c,IMPDH1,-1
Metab__9869142_c,MMP9,-1
Metab__60867_c,PDE3A,-1
Metab__180621_c,PLAU,-1
Metab__5352_c,SULT1E1,-1
Metab__25077406_c,FOS,1
Metab__5281767_c,TGFB1,-1
Metab__6223_c,RELA,-1
Metab__HMDB0014887_c,CASP9,1
Metab__HMDB0001525_c,LTA4H,-1
Metab__HMDB0003153_c,FOS,-1
Metab__HMDB0015247_c,ABCC3,1
Metab__5490139_c,STAT3,-1
Metab__9830670_c,AVPR1B,-1
Metab__2770_c,STAT3,-1
Metab__HMDB0041996_c,PPARG,1
Metab__312145_c,PLK1,-1
Metab__3378093_c,HTR1B,-1
Metab__1548886_c,AKR1C2,-1
Metab__10479502_c,CXCR2,-1
Metab__4780637_c,CHRNA7,-1
Metab__148123_c,MAPT,1
Metab__HMDB0014656_c,CAPN2,1
Metab__449193_c,SLC6A2,-1
Metab__HMDB0001999_c,CYP7A1,1
Metab__9560_c,ACHE,-1
Metab__159_c,PTGS2,-1
Metab__120689_c,CASP3,1
Metab__HMDB0124735_c,DPP4,-1
Metab__158_c,PTGER1,1
Metab__63009_c,CASP9,1
Metab__24748050_c,BACE1,-1
Metab__6410_c,PPARG,1
Metab__5288557_c,REN,-1
Metab__119381_c,SIGMAR1,-1
Metab__HMDB0000765_c,CASP3,1
Metab__5352_c,REN,-1
Metab__HMDB0001999_c,FFAR1,1
Metab__HMDB0000234_c,IGFBP3,1
Metab__HMDB0001941_c,SCN5A,-1
Metab__HMDB0003747_c,NR1I2,1
Metab__806_c,ITPR3,1
Metab__6610292_c,HSF1,1
Metab__312_c,KCNH2,-1
Metab__5040_c,VEGFA,-1
Metab__16213294_c,PLA2G2A,-1
Metab__HMDB0001273_c,MTOR,1
Metab__37035_c,NR1I2,1
Metab__9854489_c,NR3C1,1
Metab__11167602_c,TEK,-1
Metab__2538_c,BAX,-1
Metab__5885_c,NDOR1,-1
Metab__6917655_c,ADRB2,1
Metab__3908_c,CXCL8,1
Metab__HMDB0000067_c,DHCR24,1
Metab__HMDB0003441_c,NQO1,1
Metab__HMDB0034436_c,CASP3,1
Metab__295_c,PDE3A,-1
Metab__3793_c,ABCB1,-1
Metab__4786_c,MIF,-1
Metab__762_c,GLUD1,-1
Metab__HMDB0001850_c,CACNB4,-1
Metab__72928_c,CXCL8,-1
Metab__24800938_c,F10,-1
Metab__762_c,TUBA4A,1
Metab__9976590_c,CASP3,1
Metab__5538_c,IL4,1
Metab__216248_c,XRCC6,-1
Metab__HMDB0000876_c,CYP3A4,-1
Metab__1546_c,POLE3,-1
Metab__HMDB0014704_c,ABCB1,-1
Metab__5289150_c,CMA1,-1
Metab__15_c,MAP2K1,1
Metab__HMDB0015132_c,TGFB1,-1
Metab__2826_c,SLC6A4,-1
Metab__HMDB0001852_c,RARA,1
Metab__3034368_c,CAT,-1
Metab__10026300_c,DRD2,-1
Metab__HMDB0014449_c,ESR1,1
Metab__17754772_c,JAK2,-1
Metab__2185_c,MAPK1,1
Metab__1436_c,RELA,1
Metab__HMDB0005007_c,IL1B,1
Metab__HMDB0005007_c,IL1B,-1
Metab__1690_c,CDC25C,-1
Metab__HMDB0000051_c,GLS2,1
Metab__63006_c,NR3C1,-1
Metab__176457_c,CYP1A1,-1
Metab__5353269_c,EGFR,1
Metab__3002337_c,TACR2,-1
Metab__HMDB0015364_c,PLAT,-1
Metab__6279_c,ESR1,1
Metab__HMDB0037525_c,NR1I2,1
Metab__HMDB0005039_c,REN,1
Metab__173851_c,CYP1A2,-1
Metab__442783_c,TNFRSF10B,1
Metab__119029_c,OPRD1,1
Metab__HMDB0000058_c,ADRB2,1
Metab__HMDB0036491_c,MAPK8,1
Metab__HMDB0014542_c,EIF2AK3,-1
Metab__6433101_c,PTGFR,1
Metab__HMDB0001388_c,CCN2,1
Metab__72054_c,CHRM4,-1
Metab__4470972_c,DPP4,-1
Metab__HMDB0001903_c,VDR,1
Metab__HMDB0001903_c,VDR,-1
Metab__5815_c,SCT,1
Metab__1548886_c,PARP1,1
Metab__HMDB0000181_c,DRD2,1
Metab__40159_c,ERBB2,1
Metab__699_c,ESR2,1
Metab__699_c,ESR2,-1
Metab__HMDB0014624_c,CYP2C8,-1
Metab__231_c,ABCB4,1
Metab__HMDB0059650_c,MAPK9,1
Metab__3852_c,HRAS,-1
Metab__4795_c,HSP90AA1,1
Metab__1727_c,KCND2,-1
Metab__5353454_c,ALOX5,-1
Metab__108042_c,RELA,-1
Metab__158_c,ADCY2,1
Metab__15625_c,ENPP2,1
Metab__3750_c,CHEK1,1
Metab__4931_c,CYP1A1,1
Metab__1746_c,F2,-1
Metab__10607_c,TUBB,-1
Metab__HMDB0002117_c,CHAT,1
Metab__4473_c,CYP2C8,-1
Metab__5040_c,RPTOR,-1
Metab__6169_c,ADRA1D,-1
Metab__HMDB0015511_c,AKR1C3,-1
Metab__5280804_c,CYP1A1,-1
Metab__6918328_c,CASP6,1
Metab__1690_c,TGFB1,-1
Metab__274_c,CALCA,1
Metab__HMDB0041822_c,NFE2L2,1
Metab__9687_c,TYR,1
Metab__11634458_c,F10,-1
Metab__1548994_c,IL4R,1
Metab__46228269_c,PGD,-1
Metab__HMDB0015202_c,HRH1,-1
Metab__3820_c,GSK3B,-1
Metab__HMDB0124735_c,SELE,-1
Metab__HMDB0014545_c,CACNA1C,-1
Metab__HMDB0003125_c,TPT1,1
Metab__HMDB0014972_c,CASP3,1
Metab__70177_c,CASP9,1
Metab__11740_c,NR3C1,1
Metab__274_c,LEP,1
Metab__612746_c,CES2,-1
Metab__3081355_c,CNR2,-1
Metab__HMDB0003747_c,MAPK9,1
Metab__73642_c,PDE5A,-1
Metab__HMDB0032127_c,CREBBP,1
Metab__3674_c,CASP3,1
Metab__HMDB0001999_c,CD36,1
Metab__HMDB0005014_c,CASP8,1
Metab__3973_c,RPS6KB1,-1
Metab__5280878_c,LTB4R2,1
Metab__2086_c,ACHE,-1
Metab__115237_c,ADRA2A,-1
Metab__HMDB0003747_c,GSR,1
Metab__HMDB0015364_c,NR1I3,-1
Metab__216467_c,EGFR,-1
Metab__5056_c,AKT1,1
Metab__5056_c,AKT1,-1
Metab__439530_c,CASP3,1
Metab__HMDB0014452_c,RXRA,1
Metab__3425_c,CASP3,1
Metab__4053_c,MAPK1,1
Metab__3460_c,CASP3,1
Metab__HMDB0038445_c,NOTCH2,1
Metab__3209_c,CYP7A1,1
Metab__HMDB0041967_c,CYP3A4,-1
Metab__2733525_c,KCNA3,-1
Metab__HMDB0014341_c,ADRB2,-1
Metab__1206_c,MAOA,-1
Metab__HMDB0015360_c,CDK7,1
Metab__6918328_c,CASP9,1
Metab__698_c,CASP7,1
Metab__9903970_c,HTR5A,-1
Metab__9961191_c,EIF4A1,-1
Metab__450_c,EDN1,-1
Metab__5484725_c,KCNH2,-1
Metab__HMDB0061916_c,AKR1A1,-1
Metab__HMDB0000125_c,SOD1,-1
Metab__5102_c,IL6,-1
Metab__5515_c,TOP1,-1
Metab__HMDB0015211_c,ATP1A1,-1
Metab__134505_c,CASP3,1
Metab__HMDB0015132_c,CASP7,1
Metab__HMDB0001852_c,CYP2C9,-1
Metab__4425_c,TLR4,-1
Metab__639665_c,CASP3,1
Metab__HMDB0014832_c,TOP2A,-1
Metab__65434_c,ESR1,1
Metab__HMDB0015369_c,CHRM4,-1
Metab__HMDB0002369_c,RARB,1
Metab__2733514_c,NOS2,-1
Metab__109_c,HMGCS2,-1
Metab__21804_c,ESR1,-1
Metab__104858_c,SP1,1
Metab__65262_c,PON1,1
Metab__HMDB0001273_c,EXOC4,1
Metab__HMDB0015519_c,ADRA1B,-1
Metab__238_c,SMPD2,1
Metab__15625_c,JUN,1
Metab__56603711_c,TACR2,-1
Metab__10607_c,CASP3,1
Metab__3158_c,CHRM1,-1
Metab__5324345_c,CYP1A1,-1
Metab__5376_c,SHBG,1
Metab__HMDB0014629_c,CNR2,1
Metab__9400_c,CASP3,1
Metab__4547_c,PPARG,1
Metab__HMDB0014684_c,CASP8,1
Metab__9131_c,AHR,1
Metab__HMDB0015353_c,CSF2,1
Metab__HMDB0029399_c,MAPK3,1
Metab__3054_c,TUBA4A,1
Metab__HMDB0013835_c,NR1I2,1
Metab__HMDB0000216_c,CNR1,-1
Metab__2512_c,DRD2,1
Metab__3209_c,SREBF2,1
Metab__HMDB0001877_c,CASP8,1
Metab__71273_c,KCNQ1,-1
Metab__3889_c,ELANE,-1
Metab__6169_c,HTR2B,-1
Metab__18140_c,MAP1A,-1
Metab__10230_c,REN,1
Metab__HMDB0003747_c,TNF,-1
Metab__HMDB0015132_c,PRKCD,1
Metab__HMDB0015510_c,AKR1C2,-1
Metab__72139_c,CA2,-1
Metab__3054_c,GTF2F1,1
Metab__6433556_c,PPARG,1
Metab__HMDB0000067_c,SREBF2,1
Metab__HMDB0000067_c,SREBF2,-1
Metab__3003_c,ANXA1,1
Metab__5591_c,SERPINE1,1
Metab__HMDB0031805_c,CYP3A4,1
Metab__1287_c,TTR,-1
Metab__5912039_c,ACHE,-1
Metab__442783_c,CTNNB1,1
Metab__442783_c,CTNNB1,-1
Metab__12453_c,ADRA2A,-1
Metab__149351_c,PTGER2,1
Metab__5532_c,HDAC6,-1
Metab__16755649_c,CASP7,1
Metab__4053_c,MAPK3,1
Metab__5056_c,GSR,1
Metab__HMDB0005012_c,HTR1B,-1
Metab__HMDB0014837_c,ADRA1A,-1
Metab__92432_c,MC4R,1
Metab__HMDB0015360_c,CASP8,1
Metab__160_c,HSD11B2,-1
Metab__925_c,BLVRA,-1
Metab__441233_c,MAOB,-1
Metab__448173_c,PPARD,-1
Metab__2299_c,FURIN,-1
Metab__HMDB0015692_c,HRH1,-1
Metab__3931_c,ALAS1,1
Metab__7541_c,DHODH,-1
Metab__HMDB0005007_c,STAT1,-1
Metab__441921_c,NR3C1,1
Metab__446220_c,PDYN,1
Metab__9577994_c,CHRM1,1
Metab__HMDB0000181_c,MAP3K5,1
Metab__15032_c,UGT1A4,1
Metab__HMDB0014614_c,CYSLTR1,-1
Metab__HMDB0001043_c,ANGPTL4,1
Metab__10484614_c,CCKAR,1
Metab__HMDB0015559_c,DRD2,-1
Metab__HMDB0014834_c,ADRA1D,1
Metab__HMDB0015064_c,PTGER3,1
Metab__HMDB0015447_c,HTR1A,-1
Metab__450_c,NOS3,-1
Metab__HMDB0005007_c,HMGCR,-1
Metab__HMDB0014397_c,CYP3A4,1
Metab__HMDB0014924_c,MMP7,-1
Metab__HMDB0005007_c,RHOA,-1
Metab__185698_c,IL6ST,-1
Metab__60822_c,SERPINE1,1
Metab__60822_c,SERPINE1,-1
Metab__4635_c,OPRM1,1
Metab__3086685_c,PDGFRB,-1
Metab__36679_c,CYP1A2,1
Metab__405070_c,CASP7,1
Metab__2464_c,MAPK9,-1
Metab__HMDB0015689_c,HRH1,-1
Metab__3047758_c,PPARG,1
Metab__9904203_c,CYP2B6,1
Metab__446156_c,CASP8,1
Metab__5381226_c,SLCO1B1,-1
Metab__2076_c,AKT1,-1
Metab__10322542_c,F2,-1
Metab__HMDB0001043_c,CASP3,1
Metab__439680_c,BCHE,-1
Metab__HMDB0015300_c,TERT,-1
Metab__HMDB0015604_c,ERBB2,1
Metab__10522_c,ESR1,1
Metab__HMDB0002227_c,CYP3A4,-1
Metab__HMDB0014842_c,OPRK1,-1
Metab__HMDB0011628_c,AKR1C2,-1
Metab__HMDB0015620_c,HRH1,-1
Metab__HMDB0015251_c,CA2,-1
Metab__104742_c,OPRM1,1
Metab__9903970_c,HTR1B,-1
Metab__5281881_c,DRD2,-1
Metab__160355_c,CSNK1D,-1
Metab__HMDB0014334_c,TP53,1
Metab__5381226_c,CYP2E1,1
Metab__HMDB0005042_c,HTR1A,-1
Metab__HMDB0000151_c,ELK1,1
Metab__HMDB0041822_c,CXCL8,-1
Metab__HMDB0005794_c,NR1I2,1
Metab__HMDB0040987_c,PDGFB,1
Metab__HMDB0040987_c,PDGFB,-1
Metab__HMDB0014960_c,ALDH1A2,-1
Metab__HMDB0015029_c,NR1I2,1
Metab__61486_c,PTK2,1
Metab__16048554_c,CDK5,-1
Metab__2193_c,CREBBP,1
Metab__65939_c,HTR3B,-1
Metab__HMDB0000050_c,ADRB2,-1
Metab__1764_c,ADCY2,1
Metab__274_c,RAP1A,1
Metab__5311501_c,CNR1,1
Metab__HMDB0001248_c,MAOA,-1
Metab__HMDB0015282_c,SMPD1,-1
Metab__HMDB0029593_c,CYP2E1,1
Metab__HMDB0005012_c,HTR5A,-1
Metab__HMDB0003153_c,VEGFA,-1
Metab__HMDB0240214_c,EPHA1,-1
Metab__5076_c,CYP3A4,-1
Metab__HMDB0001852_c,MMP2,-1
Metab__44381655_c,TOP2A,-1
Metab__HMDB0002227_c,TRPV1,-1
Metab__6443013_c,PLIN1,1
Metab__HMDB0001377_c,CYP3A4,-1
Metab__31312_c,NR3C1,1
Metab__231_c,CYP1A1,1
Metab__HMDB0014367_c,KCNJ1,-1
Metab__5353431_c,CASP8,1
Metab__206_c,BCHE,-1
Metab__5538_c,TGFB1,1
Metab__HMDB0014259_c,LHCGR,1
Metab__HMDB0014372_c,CASP2,1
Metab__72111_c,NR1I2,1
Metab__2193_c,HSD17B1,1
Metab__2193_c,HSD17B1,-1
Metab__HMDB0014969_c,CALM3,-1
Metab__303_c,PLA2G1B,-1
Metab__3379_c,NR1I2,1
Metab__657308_c,CHRM3,-1
Metab__5408_c,ESR1,1
Metab__HMDB0011620_c,CASP3,1
Metab__HMDB0011620_c,CASP3,-1
Metab__159738_c,ADA,-1
Metab__HMDB0014937_c,RARRES1,1
Metab__HMDB0015082_c,NR1I2,1
Metab__838_c,ADRA1B,1
Metab__HMDB0000673_c,NFYA,1
Metab__3938_c,HTR2C,1
Metab__4367562_c,ADRB3,1
Metab__5213_c,UGT1A1,-1
Metab__HMDB0014400_c,HOXA10,-1
Metab__HMDB0130987_c,MMP9,-1
Metab__159508_c,CASP3,1
Metab__9903970_c,HTR7,-1
Metab__HMDB0014683_c,HTR1B,-1
Metab__3916_c,CHRM5,-1
Metab__26175_c,MAOB,-1
Metab__5040_c,CDK2,-1
Metab__HMDB0014440_c,MAPK1,1
Metab__838_c,CXCL8,1
Metab__5056_c,RELA,-1
Metab__HMDB0001928_c,SLC12A3,-1
Metab__106_c,PRKCQ,-1
Metab__4605_c,REN,-1
Metab__6439461_c,CASP9,1
Metab__HMDB0015132_c,MYCN,1
Metab__3143_c,MAPK1,1
Metab__2512_c,DRD4,1
Metab__13820_c,HSD17B1,1
Metab__HMDB0000151_c,CKB,1
Metab__5281767_c,MAPK12,1
Metab__2250_c,SERPINE1,1
Metab__2250_c,SERPINE1,-1
Metab__37034_c,NR3C1,1
Metab__9817608_c,CYP2B6,1
Metab__3285_c,NR1I2,1
Metab__9870830_c,EDNRA,-1
Metab__22094_c,ESR2,1
Metab__3962_c,AKT1,1
Metab__3962_c,AKT1,-1
Metab__HMDB0014457_c,GRIA2,-1
Metab__HMDB0002100_c,CNR2,1
Metab__91662_c,NFKB1,1
Metab__2548_c,TRPV1,-1
Metab__6610320_c,LTB4R,-1
Metab__HMDB0006219_c,CYP3A4,1
Metab__2540_c,AGTR2,-1
Metab__3006171_c,NR1I2,1
Metab__46233427_c,HPSE,-1
Metab__9818919_c,MAPK3,1
Metab__HMDB0005018_c,CDK2,-1
Metab__5056_c,NQO2,-1
Metab__130639_c,ADRB3,1
Metab__HMDB0002961_c,SHBG,-1
Metab__127894_c,GRIK1,-1
Metab__HMDB0014393_c,DRD5,1
Metab__2733525_c,MGMT,-1
Metab__5280352_c,UGT1A4,-1
Metab__HMDB0014486_c,CHRM3,-1
Metab__73040_c,CTNNB1,-1
Metab__1287_c,NR1I2,1
Metab__HMDB0001852_c,IL6,-1
Metab__5281767_c,CASP8,1
Metab__69507_c,GCKR,1
Metab__69507_c,GCKR,-1
Metab__44137945_c,NTRK2,-1
Metab__3034368_c,AR,-1
Metab__2031_c,NR1I2,1
Metab__HMDB0014961_c,ESR1,1
Metab__165196_c,GHSR,1
Metab__HMDB0014565_c,CASP7,1
Metab__HMDB0034436_c,MAPK14,1
Metab__62080_c,PTGS1,-1
Metab__HMDB0005028_c,SLC6A3,-1
Metab__6252_c,CASP3,1
Metab__HMDB0240214_c,FGFR2,-1
Metab__9687_c,TH,1
Metab__5281382_c,PARP1,1
Metab__5311068_c,CASP9,1
